wavelength_nm,n,rmse_db,bias_db,mae_db,max_abs_error_db
1535.000023,3,0.7911532150895864,-0.790077715054912,0.790077715054912,0.8460004161648662
1549.999992,3,1.5572774529159148,-1.551967452844219,1.551967452844219,1.710761130304295
1560.000021,3,2.502349334295239,-2.495066996405773,2.495066996405773,2.7127300926392977
