input_snr_db,repeat,seed,acquisition_success,measured_snr_db,ngmi,gmi,ber,failure_reason
8.0,0,20270718,True,7.837454902826437,0.599819427593363,2.399277710373452,0.12077324714072601,
12.0,0,20270818,True,11.190646902068782,0.8299620579929476,3.3198482319717906,0.046059174540029835,
16.0,0,20270918,True,14.941331056766845,0.9725593957931068,3.890237583172427,0.007086026852312282,
20.0,0,20271018,True,18.111338012041514,0.9987446606458283,3.9949786425833134,0.0001864743908503232,
24.0,0,20271118,True,20.816075375358665,1.0,4.0,0.0,
28.0,0,20271218,True,23.42164804938603,1.0,4.0,0.0,
32.0,0,20271318,True,24.222843542556546,1.0,4.0,0.0,
32.951326,0,20271418,True,24.853548255814548,1.0,4.0,0.0,
