wavelength_nm,n,raw_bias_db,raw_rmse_db,linear_corrected_bias_db,linear_corrected_rmse_db,loo_linear_corrected_bias_db,loo_linear_corrected_rmse_db
1535.000023,3,-0.790077715054912,0.7911532150895864,-0.06871122596330181,0.08013642426249465,-0.09791346628374953,0.11419436875302891
1549.999992,3,-1.551967452844219,1.5572774529159148,0.17177755301110528,0.21451717504896692,0.19388752002760393,0.24212827779007307
1560.000021,3,-2.495066996405773,2.502349334295239,-0.1030663270477999,0.2168306760253907,-0.13823018630958236,0.2908083134729474
