strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
flat,2,27,C,194.68766646153844,1539.8636361961098,160.0,0.0,5.6714379853340555e-18,2.1959807879213462e-07,1.9963461708375876e-07,7.170498743470525e-08,1.9959547705205162e-06,3.162277660168379e-07,2.511817153621113e-06,38720000000.0,35200000000.0,26.00011978017481,41.44450635963426,4.293957909983564e-09,7.835252797934572,15.203160161758769,3.9999999999849556,1.0,255.99999999903716,calibrated_receiver,22.118939736359945,1.0
flat,2,28,C,194.73766646153842,1539.4682674766998,160.0,0.0,5.6953041004191055e-18,2.2052217476822777e-07,2.0047470433475251e-07,7.204372144171099e-08,1.986453509327793e-06,3.162277660168379e-07,2.5031559796793836e-06,38720000000.0,35200000000.0,26.0151208726616,41.424038616512775,4.134857121028709e-09,7.826443109950652,15.212771379997301,3.999999999985897,1.0,255.9999999990974,calibrated_receiver,22.12871134552598,1.0
flat,2,29,C,194.78766646153844,1539.0731017314956,160.0,0.0,5.719677422539207e-18,2.2146590980071808e-07,2.0133264527338007e-07,7.238919430115068e-08,1.9753660936055683e-06,3.162277660168379e-07,2.4929265048957864e-06,38720000000.0,35200000000.0,26.032905249413545,41.40326257084932,3.953432482076031e-09,7.816011714922865,15.224166287927758,3.9999999999870126,1.0,255.99999999916878,calibrated_receiver,22.14029596704835,1.0
flat,2,30,C,194.83766646153845,1538.6781388042334,160.0,0.0,5.74457977984225e-18,2.2243012907549192e-07,2.022092082504472e-07,7.274169242284959e-08,1.9624672541721716e-06,3.162277660168379e-07,2.4809042284394567e-06,38720000000.0,35200000000.0,26.05390000686709,41.382165987809756,3.748912909912094e-09,7.803715169884498,15.237618776875998,3.9999999999883302,1.0,255.99999999925313,calibrated_receiver,22.153971808628043,1.0
flat,2,31,C,194.88766646153843,1538.2833785388095,160.0,0.0,5.770034098001618e-18,2.2341572027462265e-07,2.0310520024965695e-07,7.310151669396543e-08,1.9474575304825584e-06,3.162277660168379e-07,2.4667904967490533e-06,38720000000.0,35200000000.0,26.078677333515365,41.36073612303608,3.5203754105689884e-09,7.789228074603546,15.253495808562905,3.999999999989885,1.0,255.99999999935264,calibrated_receiver,22.170111589940593,1.0
flat,2,32,C,194.93766646153844,1537.8888207792802,160.0,0.0,5.796064465810595e-18,2.2442361611618625e-07,2.0402146919653293e-07,7.346898334648348e-08,1.929931166963922e-06,3.162277660168379e-07,2.4501804021772926e-06,38720000000.0,35200000000.0,26.108019381718943,41.33895969820345,3.266721029417047e-09,7.772106803789858,15.272299040060842,3.999999999991726,1.0,255.9999999994705,calibrated_receiver,22.189224799690404,1.0
flat,2,33,C,194.98766646153842,1537.494465369862,160.0,0.0,5.822696203052161e-18,2.2545479698217968e-07,2.0495890634743606e-07,7.384442485615573e-08,1.9093237290450025e-06,3.162277660168379e-07,2.4305104014092764e-06,38720000000.0,35200000000.0,26.14302516015077,41.31682287699434,2.9866463734610717e-09,7.751729934771773,15.294733417426983,3.9999999999939226,1.0,255.99999999961105,calibrated_receiver,22.21202732461916,1.0
flat,2,34,C,195.03766646153844,1537.1003121549306,160.0,0.0,5.849955930663772e-18,2.2651029363530125e-07,2.059184487593648e-07,7.422819087323802e-08,1.884822024626754e-06,3.162277660168379e-07,2.4069682394029565e-06,38720000000.0,35200000000.0,26.185296403203342,41.294311241616406,2.6786128844167935e-09,7.727195031653998,15.32182646155504,3.999999999996575,1.0,255.9999999997808,calibrated_receiver,22.239562523567898,1.0
flat,2,35,C,195.08766646153845,1536.7063609790223,160.0,0.0,5.877871643209061e-18,2.2759119002505483e-07,2.0690108184095894e-07,7.462064918528426e-08,1.8551984873273547e-06,3.162277660168379e-07,2.3783273351851516e-06,38720000000.0,35200000000.0,26.23728372559512,41.27140977000359,2.3408226504585366e-09,7.697127215475417,15.35515044656443,3.99999999999779,1.0,255.99999999985857,calibrated_receiver,22.273426710222864,1.0
flat,2,36,C,195.13766646153843,1536.3126116868318,160.0,0.0,5.906472783659825e-18,2.2869862618330843e-07,2.0790784198482585e-07,7.502218671214755e-08,1.8184788166978663e-06,3.162277660168379e-07,2.34261442469953e-06,38720000000.0,35200000000.0,26.302991868641197,41.2481028138526,1.9712307632644225e-09,7.659291047527356,15.397275121885123,3.999999999998173,1.0,255.99999999988307,calibrated_receiver,22.31622854571835,1.0
