input_snr_db,repeat,seed,acquisition_success,measured_snr_db,ngmi,gmi,ber,failure_reason
8.0,0,20270718,True,7.920827229749056,0.6064116284040788,2.4256465136163152,0.12015648286140089,
12.0,0,20270818,True,11.184489820149848,0.829054708230448,3.316218832921792,0.045392449080973674,
16.0,0,20270918,True,15.050729939262144,0.9757111467181115,3.902844586872446,0.006085444610034774,
20.0,0,20271018,True,18.134747445664164,0.9987513468044846,3.9950053872179385,0.00024838549428713363,
24.0,0,20271118,True,20.509277135509635,1.0,4.0,0.0,
28.0,0,20271218,True,23.12727768308162,1.0,4.0,0.0,
32.0,0,20271318,True,23.70761757739544,1.0,4.0,0.0,
33.837746,0,20271418,True,24.570045856321588,1.0,4.0,0.0,
