source_id,source_type,tool_version,configuration_hash,date,provenance_reference,independent,strategy,spans,band,wavelength_nm,metric,metric_unit,reference_value,reference_uncertainty,notes
gnpy_clean_cband_1span_flat_1535nm_actual_1535p000nm_gsnr,GNPy,2.14.1,91be4e29054fb8ede78e36fa0291e03f2763ac56c6d3a2a9e60528ebe7ebf4a3,2026-07-20,external_validation/gnpy/raw_outputs/gnpy_scl_flat_1span.txt,true,flat,1,C,1535.000023,gsnr_db,dB,28.53,0.30,"Calibration/train split copied from the original clean C-band GNPy set. Requested 1535.000 nm; actual nearest GNPy channel 1535.000023 nm."
gnpy_clean_cband_1span_flat_1550nm_actual_1550p000nm_gsnr,GNPy,2.14.1,91be4e29054fb8ede78e36fa0291e03f2763ac56c6d3a2a9e60528ebe7ebf4a3,2026-07-20,external_validation/gnpy/raw_outputs/gnpy_scl_flat_1span.txt,true,flat,1,C,1549.999992,gsnr_db,dB,28.58,0.30,"Calibration/train split copied from the original clean C-band GNPy set. Requested 1550.000 nm; actual nearest GNPy channel 1549.999992 nm."
gnpy_clean_cband_1span_flat_1560nm_actual_1560p000nm_gsnr,GNPy,2.14.1,91be4e29054fb8ede78e36fa0291e03f2763ac56c6d3a2a9e60528ebe7ebf4a3,2026-07-20,external_validation/gnpy/raw_outputs/gnpy_scl_flat_1span.txt,true,flat,1,C,1560.000021,gsnr_db,dB,28.62,0.30,"Calibration/train split copied from the original clean C-band GNPy set. Requested 1560.000 nm; actual nearest GNPy channel 1560.000021 nm."
gnpy_clean_cband_4span_flat_1535nm_actual_1535p000nm_gsnr,GNPy,2.14.1,6ca0dcb2fb9b608694b231eefcfdc615feea4d8cfd4ff096e7779af70b8709c4,2026-07-20,external_validation/gnpy/raw_outputs/gnpy_scl_flat_4span.txt,true,flat,4,C,1535.000023,gsnr_db,dB,22.82,0.30,"Calibration/train split copied from the original clean C-band GNPy set. Requested 1535.000 nm; actual nearest GNPy channel 1535.000023 nm."
gnpy_clean_cband_4span_flat_1550nm_actual_1550p000nm_gsnr,GNPy,2.14.1,6ca0dcb2fb9b608694b231eefcfdc615feea4d8cfd4ff096e7779af70b8709c4,2026-07-20,external_validation/gnpy/raw_outputs/gnpy_scl_flat_4span.txt,true,flat,4,C,1549.999992,gsnr_db,dB,22.87,0.30,"Calibration/train split copied from the original clean C-band GNPy set. Requested 1550.000 nm; actual nearest GNPy channel 1549.999992 nm."
gnpy_clean_cband_4span_flat_1560nm_actual_1560p000nm_gsnr,GNPy,2.14.1,6ca0dcb2fb9b608694b231eefcfdc615feea4d8cfd4ff096e7779af70b8709c4,2026-07-20,external_validation/gnpy/raw_outputs/gnpy_scl_flat_4span.txt,true,flat,4,C,1560.000021,gsnr_db,dB,22.91,0.30,"Calibration/train split copied from the original clean C-band GNPy set. Requested 1560.000 nm; actual nearest GNPy channel 1560.000021 nm."
gnpy_clean_cband_8span_flat_1535nm_actual_1535p000nm_gsnr,GNPy,2.14.1,c26cf7d583e6d9c64002046a5ccd9a520beae6eac651c5f9819777bff91baee7,2026-07-20,external_validation/gnpy/raw_outputs/gnpy_scl_flat_8span.txt,true,flat,8,C,1535.000023,gsnr_db,dB,19.85,0.30,"Calibration/train split copied from the original clean C-band GNPy set. Requested 1535.000 nm; actual nearest GNPy channel 1535.000023 nm."
gnpy_clean_cband_8span_flat_1550nm_actual_1550p000nm_gsnr,GNPy,2.14.1,c26cf7d583e6d9c64002046a5ccd9a520beae6eac651c5f9819777bff91baee7,2026-07-20,external_validation/gnpy/raw_outputs/gnpy_scl_flat_8span.txt,true,flat,8,C,1549.999992,gsnr_db,dB,19.90,0.30,"Calibration/train split copied from the original clean C-band GNPy set. Requested 1550.000 nm; actual nearest GNPy channel 1549.999992 nm."
gnpy_clean_cband_8span_flat_1560nm_actual_1560p000nm_gsnr,GNPy,2.14.1,c26cf7d583e6d9c64002046a5ccd9a520beae6eac651c5f9819777bff91baee7,2026-07-20,external_validation/gnpy/raw_outputs/gnpy_scl_flat_8span.txt,true,flat,8,C,1560.000021,gsnr_db,dB,19.94,0.30,"Calibration/train split copied from the original clean C-band GNPy set. Requested 1560.000 nm; actual nearest GNPy channel 1560.000021 nm."
