tx_real,tx_imag,rx_real,rx_imag
0.9486832980505138,-0.9486832980505138,0.9482580405460105,-0.8903032802438451
0.31622776601683794,-0.9486832980505138,0.2994862654239315,-0.9717089877136177
0.9486832980505138,-0.9486832980505138,0.8761668777354171,-0.8873747211738003
0.31622776601683794,0.31622776601683794,0.3385203781148938,0.21796725568558672
-0.31622776601683794,0.9486832980505138,-0.2697993652155788,0.9320123688051423
-0.31622776601683794,-0.31622776601683794,-0.33094908203506007,-0.30957981254897315
-0.9486832980505138,-0.9486832980505138,-1.022978896245839,-0.8667350622161843
0.31622776601683794,-0.31622776601683794,0.2926521110271538,-0.23292775550574688
0.9486832980505138,-0.31622776601683794,0.9877530203077752,-0.31834761965084307
-0.31622776601683794,0.9486832980505138,-0.3886929453034477,1.010813232336022
0.9486832980505138,-0.31622776601683794,0.9453948879655499,-0.2375567796680577
-0.31622776601683794,-0.31622776601683794,-0.31546253069357294,-0.3018575272156897
-0.31622776601683794,-0.31622776601683794,-0.3212746487926705,-0.28052867721482905
-0.31622776601683794,-0.31622776601683794,-0.3808046198685708,-0.2753995392391741
-0.9486832980505138,-0.9486832980505138,-0.9140464468295325,-0.9345460880567142
0.9486832980505138,-0.9486832980505138,0.9378341159519341,-1.0818913123655438
0.31622776601683794,-0.9486832980505138,0.2438312059191599,-0.9903086840807881
0.31622776601683794,0.31622776601683794,0.3071332165013846,0.3355964721829918
0.9486832980505138,0.31622776601683794,0.9061842193353955,0.22202941923022299
-0.31622776601683794,0.31622776601683794,-0.31561431904449005,0.28282755414097066
-0.9486832980505138,0.9486832980505138,-0.9445428192577638,0.9907313267613764
0.31622776601683794,0.31622776601683794,0.1962960739531156,0.43999860242521743
-0.31622776601683794,0.9486832980505138,-0.22211138334421832,0.9111241920297956
0.9486832980505138,0.31622776601683794,0.8991183409820348,0.2482031105081476
-0.31622776601683794,0.9486832980505138,-0.28760634947931896,0.9609063776831234
-0.31622776601683794,0.31622776601683794,-0.3523957601176969,0.2580839583397021
0.9486832980505138,-0.9486832980505138,0.9125072097562732,-1.001413872954974
0.9486832980505138,-0.9486832980505138,0.9138614572501271,-0.8595984922732802
-0.9486832980505138,-0.9486832980505138,-0.8862195554705746,-1.0990876142596762
0.9486832980505138,-0.31622776601683794,0.8708900595001722,-0.38140807970219737
-0.9486832980505138,0.31622776601683794,-0.9725764665352935,0.2607746855670393
0.31622776601683794,-0.31622776601683794,0.27667374370045433,-0.2271226555113068
0.9486832980505138,-0.9486832980505138,0.9136646652944374,-0.8760801186085099
0.31622776601683794,-0.31622776601683794,0.291457620855165,-0.27219157333958865
-0.9486832980505138,-0.31622776601683794,-0.8680536287323363,-0.2753704838242637
-0.9486832980505138,-0.9486832980505138,-1.0337846578285297,-0.9816884204773368
-0.31622776601683794,0.9486832980505138,-0.19794254757962607,0.9633486963005504
0.31622776601683794,-0.31622776601683794,0.193125486672564,-0.3554513849494671
-0.9486832980505138,0.9486832980505138,-0.9461964817342597,0.8527112006797454
-0.9486832980505138,0.9486832980505138,-0.8177841895545038,0.9583338146883508
-0.31622776601683794,0.31622776601683794,-0.38403202227402256,0.25831018447304205
-0.9486832980505138,0.9486832980505138,-0.928583984368341,0.9443409478504003
0.31622776601683794,0.9486832980505138,0.2962461484392392,0.8337348048296882
0.9486832980505138,0.9486832980505138,0.8774034537279627,0.9444707632857937
-0.9486832980505138,0.9486832980505138,-0.8842138661568092,0.884018210136462
-0.9486832980505138,-0.9486832980505138,-0.904423456418796,-0.8917524960759898
0.9486832980505138,0.9486832980505138,0.8277313957782475,0.9141261503682298
-0.9486832980505138,0.31622776601683794,-0.8982741768762089,0.3052256490885556
0.9486832980505138,-0.9486832980505138,1.0191410857883891,-0.9393096812677951
0.9486832980505138,-0.31622776601683794,0.9040912022060628,-0.38719092139278316
-0.31622776601683794,-0.9486832980505138,-0.27495563971792125,-0.9972397275335068
0.9486832980505138,-0.9486832980505138,1.0112520653164507,-0.8434518687025377
0.31622776601683794,0.31622776601683794,0.226407755434618,0.313152766408966
-0.9486832980505138,-0.9486832980505138,-0.8124090664632757,-0.965012386748151
-0.9486832980505138,0.31622776601683794,-0.8730582016602745,0.2556029329201137
0.31622776601683794,0.31622776601683794,0.28164815276060057,0.2702864484383293
-0.9486832980505138,0.31622776601683794,-0.9704237424316909,0.3300716626877166
-0.9486832980505138,-0.31622776601683794,-0.9990534874441075,-0.3246816769128263
0.9486832980505138,-0.31622776601683794,0.9073423717544916,-0.3058264450491787
-0.31622776601683794,-0.9486832980505138,-0.24714044259579288,-0.8523530024970867
0.31622776601683794,-0.31622776601683794,0.3858160022773982,-0.2950564149067785
0.9486832980505138,-0.31622776601683794,0.945020292944978,-0.29514969651865514
0.31622776601683794,-0.31622776601683794,0.4071818778927277,-0.3650904525278474
0.9486832980505138,0.31622776601683794,0.9188699116926583,0.4428425987236003
-0.9486832980505138,-0.31622776601683794,-0.9250656733980789,-0.31563950088034776
