run,seed,improved,selected_restart,acceptance_reason,initial_objective,optimized_objective,initial_air_tbps,optimized_air_tbps,initial_thresholded_net_capacity_tbps,optimized_thresholded_net_capacity_tbps,capacity_gain_tbps,initial_working_fraction,optimized_working_fraction,initial_minimum_ngmi,optimized_minimum_ngmi,robust_gain_ci95_low_tbps,robust_probability_positive,robust_training_hash,optimized_working_fraction_S,band_feasible_S,optimized_working_fraction_C,band_feasible_C,optimized_working_fraction_L,band_feasible_L
0,20260718,False,-1,"band_S+4.0_L-2.0; accepted constraints were non-regressive, but no material improvement over the baseline was detected.",-1.2266940565881193,-1.1385417676051799,26.879999822066644,26.879999958247787,21.504,21.504,0.0,1.0,1.0,0.9999998322677166,0.9999999755866654,0.0,0.0,fa1cba3faeb4f36349c0c7c9c87b7a7325ca9d24aaa68f9e04b6cbd9d300e8c8,1.0,True,1.0,True,1.0,True
1,20260719,False,-1,"band_S+4.0_L-2.0; accepted constraints were non-regressive, but no material improvement over the baseline was detected.",-1.2266940565881193,-1.1385417676051799,26.879999822066644,26.879999958247787,21.504,21.504,0.0,1.0,1.0,0.9999998322677166,0.9999999755866654,0.0,0.0,fa1cba3faeb4f36349c0c7c9c87b7a7325ca9d24aaa68f9e04b6cbd9d300e8c8,1.0,True,1.0,True,1.0,True
