strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
flat,1,22,L,188.88766646153843,1587.146813850041,80.0,0.0,3.4070555580730297e-18,1.319211912085877e-07,1.1992835564417065e-07,4.0547652444837645e-08,5.51302486922598e-07,3.162277660168379e-07,9.874586085836066e-07,38720000000.0,35200000000.0,30.05481099691867,43.92034284726953,3.882300386908265e-12,6.575210168122737,16.704709785242564,4.0,1.0,256.0,calibrated_receiver,23.641807219053916,1.0
flat,1,23,L,189.08766646153845,1585.4680720859158,80.0,0.0,3.3014286234336694e-18,1.2783131629935167e-07,1.1621028754486517e-07,3.937382564715395e-08,5.537082034695959e-07,3.162277660168379e-07,9.861462570312989e-07,38720000000.0,35200000000.0,30.060586693274274,44.04792386156414,3.855952119921905e-12,6.574262144213206,16.705947436285758,4.0,1.0,256.0,calibrated_receiver,23.643059654265173,1.0
flat,1,24,L,189.28766646153844,1583.7928778149692,80.0,0.0,3.2100662288399774e-18,1.2429376438068393e-07,1.129943312551672e-07,3.836524043992435e-08,5.556471110976067e-07,3.162277660168379e-07,9.84869208369612e-07,38720000000.0,35200000000.0,30.06621440421045,44.160620756750255,3.830443871168255e-12,6.573338542138098,16.707153380020785,4.0,1.0,256.0,calibrated_receiver,23.644279999467077,1.0
flat,1,25,L,189.48766646153842,1582.1212198043024,80.0,0.0,3.131402695471014e-18,1.2124791236863766e-07,1.1022537488057969e-07,3.7504217887272176e-08,5.571096473454429e-07,3.162277660168379e-07,9.835627882428605e-07,38720000000.0,35200000000.0,30.07197910562129,44.25919886881418,3.804482430142896e-12,6.57239259215129,16.70838868298565,4.0,1.0,256.0,calibrated_receiver,23.645530050471283,1.0
flat,1,26,L,189.68766646153844,1580.45308686839,80.0,0.0,3.0638897710346886e-18,1.1863381193446314e-07,1.0784891994042104e-07,3.677313207154654e-08,5.580936947017774e-07,3.162277660168379e-07,9.821703806590363e-07,38720000000.0,35200000000.0,30.078131670383577,44.34469378467821,3.776960326282282e-12,6.57138314648777,16.70970710463894,4.0,1.0,256.0,calibrated_receiver,23.646864207995048,1.0
flat,1,27,L,189.88766646153843,1578.7884678688315,80.0,0.0,3.0060336549432232e-18,1.163936231194016e-07,1.0581238465400146e-07,3.6154857199618335e-08,5.586050781425345e-07,3.162277660168379e-07,9.80645228813374e-07,38720000000.0,35200000000.0,30.084880803218507,44.41833349454132,3.7469891231198236e-12,6.570276000764129,16.711153369041586,4.0,1.0,256.0,calibrated_receiver,23.64832772877029,1.0
flat,1,28,L,190.08766646153845,1577.127351714104,80.0,0.0,2.956423416931564e-18,1.1447271470359016e-07,1.0406610427599104e-07,3.5633116614582856e-08,5.586576530284588e-07,3.162277660168379e-07,9.789515233212877e-07,38720000000.0,35200000000.0,30.092388134831975,44.48146190859163,3.713918786624742e-12,6.569044697233658,16.71276211354027,4.0,1.0,256.0,calibrated_receiver,23.649955661728736,1.0
flat,1,29,L,190.28766646153844,1575.469727359314,80.0,0.0,2.9137522858199516e-18,1.1282048850694853e-07,1.0256408046086229e-07,3.5192750040648644e-08,5.582729704137879e-07,3.162277660168379e-07,9.77064816891488e-07,38720000000.0,35200000000.0,30.100766249356926,44.535467950911006,3.677342941140754e-12,6.5676708460244395,16.714557466000368,4.0,1.0,256.0,calibrated_receiver,23.651772420261203,1.0
flat,1,30,L,190.48766646153842,1573.8155838059542,80.0,0.0,2.8768334732638686e-18,1.1139099208477699e-07,1.0126453825888817e-07,3.4819917959844236e-08,5.574795420549682e-07,3.162277660168379e-07,9.749718463306943e-07,38720000000.0,35200000000.0,30.110079249781386,44.58172256470523,3.6370909778999046e-12,6.566144028540497,16.716553165856563,4.0,1.0,256.0,calibrated_receiver,23.653791904828235,1.0
flat,1,31,L,190.68766646153844,1572.1649101016603,80.0,0.0,2.844611967065737e-18,1.1014337536478533e-07,1.0013034124071394e-07,3.450225955960669e-08,5.56311756527182e-07,3.162277660168379e-07,9.726698637847337e-07,38720000000.0,35200000000.0,30.120345396552533,44.62152461966297,3.593208849230794e-12,6.564461359014471,16.718753129370057,4.0,1.0,256.0,calibrated_receiver,23.656018075130216,1.0
flat,1,32,L,190.88766646153843,1570.5176953399687,80.0,0.0,2.8161731806224375e-18,1.0904222555370078e-07,9.91292959579098e-08,3.422901431774175e-08,5.548085126075214e-07,3.162277660168379e-07,9.70165574582269e-07,38720000000.0,35200000000.0,30.131541399699135,44.656056069249104,3.545930757927786e-12,6.562626773233032,16.721152369169634,4.0,1.0,256.0,calibrated_receiver,23.658445880835846,1.0
flat,1,33,L,191.08766646153845,1568.8739286600755,80.0,0.0,2.790748655457021e-18,1.0805778793929585e-07,9.823435267208714e-08,3.399110906938286e-08,5.530116205143113e-07,3.162277660168379e-07,9.674737392032364e-07,38720000000.0,35200000000.0,30.14360814499138,44.68634664929884,3.4956435843486437e-12,6.560650081041955,16.723738221062263,4.0,1.0,256.0,calibrated_receiver,23.661062503275595,1.0
flat,1,34,L,191.28766646153844,1567.2335992465999,80.0,0.0,2.767718394222887e-18,1.0716605622431019e-07,9.742368747664562e-08,3.378120487641918e-08,5.509639023891869e-07,3.162277660168379e-07,9.646153558826705e-07,38720000000.0,35200000000.0,30.15645828748341,44.713248644793865,3.4428435833881203e-12,6.558545712666292,16.726491971007583,4.0,1.0,256.0,calibrated_receiver,23.66384900206912,1.0
flat,1,35,L,191.48766646153842,1565.5966963293447,80.0,0.0,2.7466090439523432e-18,1.0634870218183473e-07,9.668063834712248e-08,3.359369355733183e-08,5.487059850429623e-07,3.162277660168379e-07,9.616143894069227e-07,38720000000.0,35200000000.0,30.16999046596257,44.73742243750437,3.388067986399618e-12,6.556330382210248,16.729391900977074,4.0,1.0,256.0,calibrated_receiver,23.666783397468187,1.0
flat,1,36,C,191.68766646153844,1563.9632091830617,80.0,0.0,2.5581959834492803e-18,9.905334847915613e-08,9.004849861741467e-08,3.1354613429482184e-08,5.455328184319412e-07,3.162277660168379e-07,9.518090830661938e-07,38720000000.0,35200000000.0,30.21450155067095,45.03698549265212,3.2137282068169134e-12,6.549048823788708,16.73893073035453,4.0,1.0,256.0,calibrated_receiver,23.676435437040144,1.0
flat,1,37,C,191.88766646153843,1562.3331271272182,80.0,0.0,2.554750382501977e-18,9.891993481047654e-08,8.992721346406959e-08,3.137775681627142e-08,5.41820446278727e-07,3.162277660168379e-07,9.479754257596345e-07,38720000000.0,35200000000.0,30.232029206738712,45.033781071842974,3.147464858153174e-12,6.546183698200146,16.742687013621747,4.0,1.0,256.0,calibrated_receiver,23.68023623477577,1.0
flat,1,38,C,192.08766646153845,1560.7064395257632,80.0,0.0,2.5521807088247887e-18,9.882043704569582e-08,8.983676095063256e-08,3.1411572627026124e-08,5.380421846034722e-07,3.162277660168379e-07,9.441067115709426e-07,38720000000.0,35200000000.0,30.2497891499516,45.02910320012116,3.0816605506603817e-12,6.543281880707867,16.746493115226603,4.0,1.0,256.0,calibrated_receiver,23.684087402991725,1.0
flat,1,39,C,192.28766646153844,1559.0831357868954,80.0,0.0,2.5504958528296874e-18,9.87551994215655e-08,8.977745401960499e-08,3.1456237618331e-08,5.342323271609217e-07,3.162277660168379e-07,9.402375471973647e-07,38720000000.0,35200000000.0,30.267624098005722,45.022932232038784,3.01690699313396e-12,6.5403691025767845,16.75031532923406,4.0,1.0,256.0,calibrated_receiver,23.68795483568877,1.0
flat,1,40,C,192.48766646153842,1557.4632053628354,80.0,0.0,2.5497669643369605e-18,9.872697685912711e-08,8.975179714466101e-08,3.151269906704492e-08,5.304174326240867e-07,3.162277660168379e-07,9.363969957855856e-07,38720000000.0,35200000000.0,30.28539988307147,45.0151439785033,2.9536676199452464e-12,6.5374672770552404,16.754124902109503,4.0,1.0,256.0,calibrated_receiver,23.6918094391432,1.0
flat,1,41,C,192.68766646153844,1555.846637749595,80.0,0.0,2.550110249550444e-18,9.87402688625932e-08,8.976388078417564e-08,3.158246971669779e-08,5.266171595422528e-07,3.162277660168379e-07,9.326088063432663e-07,38720000000.0,35200000000.0,30.303004879505497,45.005539116173026,2.8922899089970407e-12,6.534594601077641,16.757897910315812,4.0,1.0,256.0,calibrated_receiver,23.695627007808593,1.0
flat,1,42,C,192.88766646153843,1554.233422486752,80.0,0.0,2.5516712321579295e-18,9.880071010915502e-08,8.981882737195911e-08,3.166743826422744e-08,5.228441692726997e-07,3.162277660168379e-07,9.288907626614968e-07,38720000000.0,35200000000.0,30.320353559339747,44.99387067436697,2.833003473569648e-12,6.5317649841524235,16.761616022574863,4.0,1.0,256.0,calibrated_receiver,23.699388995308528,1.0
flat,1,43,C,193.08766646153845,1552.6235491572234,80.0,0.0,2.5546121848788968e-18,9.891458379851088e-08,8.992234890773717e-08,3.176971686151651e-08,5.191034494338816e-07,3.162277660168379e-07,9.252535643584567e-07,38720000000.0,35200000000.0,30.33739233195047,44.97986655680531,2.775911576262111e-12,6.52898710658985,16.76526775172251,4.0,1.0,256.0,calibrated_receiver,23.703083780743974,1.0
flat,1,44,C,193.28766646153844,1551.0170073870415,80.0,0.0,2.5591039262718458e-18,9.908850402524587e-08,9.008045820476897e-08,3.189154108470794e-08,5.153884449652353e-07,3.162277660168379e-07,9.216966691868422e-07,38720000000.0,35200000000.0,30.35411981953938,44.963244939770554,2.7209370693539877e-12,6.526261127895006,16.768852800537527,4.0,1.0,256.0,calibrated_receiver,23.70671106534522,1.0
flat,1,45,C,193.48766646153842,1549.4137868451314,80.0,0.0,2.585585639861172e-18,1.0011387597542459e-07,9.101261452311325e-08,3.22882716121853e-08,5.092167964143564e-07,3.162277660168379e-07,9.164571769543076e-07,38720000000.0,35200000000.0,30.378878233880094,44.90955202098995,2.6414815253817106e-12,6.522228485882198,16.774159105726007,4.0,1.0,256.0,calibrated_receiver,23.712079822285684,1.0
flat,1,46,C,193.68766646153844,1547.8138772430889,80.0,0.0,2.650123122932619e-18,1.0261276731995101e-07,9.328433392722818e-08,3.3162654183644386e-08,4.990029799210191e-07,3.162277660168379e-07,9.085150798650852e-07,38720000000.0,35200000000.0,30.416678597177057,44.79350717832824,2.52444865247321e-12,6.516076381626725,16.78226074613963,4.0,1.0,256.0,calibrated_receiver,23.720276670436366,1.0
