restart,seed,iteration,objective,best_objective,gradient_norm,early_stop_counter,target_air_tbps,target_thresholded_net_capacity_tbps,target_fec_net_tbps,target_soft_fec_net_tbps,target_working_fraction,target_minimum_ngmi,target_mean_ngmi,target_minimum_gsnr_db,target_gsnr_std_db,target_mean_squared_ngmi_deficit,target_soft_min_ngmi_margin,target_working_fraction_S,target_minimum_ngmi_S,target_cvar_ngmi_S,target_air_tbps_S,target_working_fraction_C,target_minimum_ngmi_C,target_cvar_ngmi_C,target_air_tbps_C,target_working_fraction_L,target_minimum_ngmi_L,target_cvar_ngmi_L,target_air_tbps_L,robust_samples,robust_capacity_mean_tbps,robust_capacity_cvar_tbps,robust_capacity_worst_tbps,robust_feasibility_probability,total_power_w,smoothness_energy,nominal_band_feasible,run
0,20260718,1,-1.2419094627679903,-1.2419094627679903,0.018421378554880907,0,26.879998338466528,21.504,21.504,21.504,1.0,0.9999982261085275,0.9999999381869988,20.251642162208952,2.1621871701291786,0.0,0.09999993818314601,1.0,0.9999982261085275,0.9999988082459786,12.031998338466526,1.0,1.0,1.0,5.632,1.0,1.0,1.0,9.216,4.0,21.504,21.504,21.504,1.0,0.10499999999999998,0.0009628309027759686,1.0,0
0,20260718,2,-1.242358394315592,-1.242358394315592,0.01854613537026027,0,26.879997832424134,21.504,21.504,21.504,1.0,0.999997154639857,0.999999919361017,20.191729080361853,2.1603346389463693,0.0,0.09999991935359434,1.0,0.999997154639857,0.999998416665502,12.031997832424134,1.0,1.0,1.0,5.632,1.0,1.0,1.0,9.216,4.0,21.504,21.504,21.504,1.0,0.10499999999999997,0.0010236665732417818,1.0,0
0,20260719,1,-1.2417930277935016,-1.2417930277935016,0.017145018490921652,0,26.87999842924443,21.504,21.504,21.504,1.0,0.9999984682481344,0.999999941564153,20.296845581913942,2.16224210717194,0.0,0.0999999415609379,1.0,0.9999984682481344,0.9999988968538641,12.031998429244435,1.0,1.0,1.0,5.632,1.0,1.0,1.0,9.216,4.0,21.504,21.504,21.504,1.0,0.10499999999999998,0.000983512235326198,1.0,1
0,20260719,2,-1.242494403940718,-1.242494403940718,0.03392972155512434,0,26.879998577175197,21.504,21.504,21.504,1.0,0.9999986294936504,0.9999999470675296,20.326947426142347,2.159323329938612,0.0,0.0999999470649449,1.0,0.9999986294936504,0.9999990079292559,12.031998577175198,1.0,1.0,1.0,5.632,1.0,1.0,1.0,9.216,4.0,21.504,21.504,21.504,1.0,0.10499999999999997,0.0010942289411543587,1.0,1
