tx_real,tx_imag,rx_real,rx_imag
0.9486832980505138,0.9486832980505138,0.9048707221334656,0.9175868182707647
-0.31622776601683794,-0.9486832980505138,-0.2636343591294461,-0.8954447996159869
0.31622776601683794,-0.31622776601683794,0.31754334634873005,-0.29008157108335897
0.31622776601683794,-0.31622776601683794,0.32138169057162036,-0.23686975262372065
0.31622776601683794,-0.31622776601683794,0.34244001227305537,-0.403686658304968
-0.9486832980505138,0.9486832980505138,-0.9948439225090162,1.044607919285423
-0.9486832980505138,0.31622776601683794,-0.9893661767957933,0.20469779696972687
-0.9486832980505138,-0.9486832980505138,-0.9340351697430209,-0.8961602824802631
-0.31622776601683794,-0.9486832980505138,-0.2888026273259358,-0.9480150824339542
0.31622776601683794,-0.31622776601683794,0.317316906169787,-0.30443003527571894
-0.9486832980505138,0.9486832980505138,-0.9822855023951284,0.9110710027773536
0.31622776601683794,0.31622776601683794,0.3791645980495815,0.3078956519495419
-0.31622776601683794,0.9486832980505138,-0.30112417222360177,0.935573007301879
0.31622776601683794,-0.9486832980505138,0.33280279864059076,-0.950201444590717
-0.31622776601683794,-0.9486832980505138,-0.2767951485180383,-0.9699235004399152
0.9486832980505138,0.31622776601683794,0.9257246158084252,0.30259710048303073
0.31622776601683794,0.31622776601683794,0.396438455192418,0.2854259237832982
-0.9486832980505138,0.31622776601683794,-1.019297867821135,0.35801116587336523
-0.9486832980505138,0.9486832980505138,-0.9419232193872284,0.9667567789745525
0.31622776601683794,0.31622776601683794,0.28120632005604096,0.29475691244774543
0.9486832980505138,0.31622776601683794,0.9976274173426908,0.3404890899959108
-0.31622776601683794,0.9486832980505138,-0.31641957539106563,0.9665815507280249
-0.31622776601683794,-0.31622776601683794,-0.29124236379848434,-0.3331026711272017
0.31622776601683794,-0.9486832980505138,0.2917295556108246,-0.9015798861812351
-0.9486832980505138,-0.9486832980505138,-0.9089915526351009,-1.0206882427856407
-0.31622776601683794,0.9486832980505138,-0.32732669574223094,0.9362745565092621
-0.31622776601683794,-0.9486832980505138,-0.3498190742779935,-0.9661320277139723
0.31622776601683794,-0.9486832980505138,0.30268486369367914,-1.0384780301757202
0.31622776601683794,0.31622776601683794,0.3202417720520431,0.32927554191664277
0.31622776601683794,-0.31622776601683794,0.2925377104543335,-0.2592160519120805
-0.9486832980505138,0.9486832980505138,-0.8888297522096286,0.9903901980759757
0.9486832980505138,-0.31622776601683794,0.9675439453062887,-0.3106469963078949
-0.9486832980505138,0.31622776601683794,-0.9200115471129962,0.3694206922946415
-0.31622776601683794,0.31622776601683794,-0.34728602723180796,0.3239583565080495
0.9486832980505138,-0.31622776601683794,0.95060453574242,-0.38634641606585324
0.31622776601683794,-0.31622776601683794,0.23333613082449275,-0.2966741736960553
-0.9486832980505138,-0.31622776601683794,-0.9061106425851645,-0.3316304542697024
-0.9486832980505138,-0.9486832980505138,-1.063161273195689,-0.8853330082932762
-0.31622776601683794,-0.31622776601683794,-0.27162614690739695,-0.33002556825168794
-0.31622776601683794,-0.31622776601683794,-0.3190128794919872,-0.30131314014518196
0.31622776601683794,0.31622776601683794,0.3210678916092949,0.27281679872696996
0.9486832980505138,-0.9486832980505138,0.9831832474255969,-0.9197182358075133
-0.9486832980505138,-0.31622776601683794,-0.9788815955059718,-0.30982545122676286
-0.31622776601683794,0.31622776601683794,-0.32328329749207474,0.31235048195008586
-0.9486832980505138,0.9486832980505138,-0.9315403413124561,0.9233725980906141
0.9486832980505138,0.31622776601683794,0.9845389876185153,0.35588019210557786
0.9486832980505138,0.9486832980505138,0.9685474464490657,0.8694300409087226
-0.31622776601683794,-0.31622776601683794,-0.3629845606343739,-0.279321170091353
0.9486832980505138,0.31622776601683794,1.000108971809584,0.28500972914966277
-0.31622776601683794,0.31622776601683794,-0.288227942295948,0.3519091411351617
-0.9486832980505138,-0.31622776601683794,-0.9508810145141012,-0.30826666251953067
0.31622776601683794,-0.9486832980505138,0.23026351556949157,-0.9555306852025921
0.9486832980505138,-0.31622776601683794,0.8716120544840824,-0.37330366458236874
0.9486832980505138,-0.9486832980505138,0.9895764905843514,-0.9198218778094472
0.31622776601683794,-0.9486832980505138,0.1951255712737151,-0.9701226290915679
-0.9486832980505138,-0.9486832980505138,-0.9157975003648088,-0.9134442806645814
0.9486832980505138,0.9486832980505138,0.9771151733744801,0.9218210071868299
0.9486832980505138,0.31622776601683794,0.9842609365123534,0.3658040065869413
0.31622776601683794,-0.9486832980505138,0.1828872262415346,-0.981467723318365
-0.9486832980505138,-0.9486832980505138,-1.0210337403585552,-0.8715023943360867
0.9486832980505138,-0.31622776601683794,0.9038712992277628,-0.30766534076491214
-0.31622776601683794,0.31622776601683794,-0.20385127151199942,0.3166341484927571
0.9486832980505138,-0.31622776601683794,0.8344097572218468,-0.3174235587719027
0.9486832980505138,-0.31622776601683794,0.8235122842830978,-0.30156224720766556
0.31622776601683794,0.31622776601683794,0.44856419882832005,0.3360364144944027
0.31622776601683794,-0.31622776601683794,0.24313708307169013,-0.3039795184407812
-0.31622776601683794,0.31622776601683794,-0.23334692094723458,0.3593409679207543
0.9486832980505138,-0.9486832980505138,0.7964228681066252,-0.9832474556907499
