strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
flat,2,39,S,198.08766646153845,1513.433235674009,160.0,0.0,1.381155165895704e-17,5.347832802348166e-07,4.861666183952879e-07,1.807742802157609e-07,7.470886534426828e-07,3.162277660168379e-07,1.5494830378548086e-06,38720000000.0,35200000000.0,28.09813173607582,37.428633590096595,5.082705566345055e-11,6.965050086417711,16.21065918621878,4.0,1.0,256.0,calibrated_receiver,23.14151512341739,1.0
flat,2,40,S,198.28766646153844,1511.9067330299654,160.0,0.0,1.485856068511593e-17,5.753234697276889e-07,5.230213361160808e-07,1.9487110288372538e-07,6.944124500882795e-07,3.162277660168379e-07,1.533661552221198e-06,38720000000.0,35200000000.0,28.1427046973512,37.10252556924421,4.9254426141093807e-11,6.959866358500352,16.217040950757376,4.0,1.0,256.0,calibrated_receiver,23.14798199032634,1.0
fixed,2,0,L,190.28766646153844,1575.469727359314,160.0,-3.35677925421729,7.039174319906275e-18,2.72556829666771e-07,2.477789360607009e-07,8.502023440311159e-08,9.549691074145356e-08,1.4598965242012014e-07,4.892654992222746e-07,38720000000.0,35200000000.0,29.74777482210238,37.34799776583752,1.5396715803322323e-11,6.775749202535078,16.44692656543418,4.0,1.0,256.0,calibrated_receiver,23.380853546967433,1.0
fixed,2,1,L,190.48766646153842,1573.8155838059542,160.0,-3.2067792542172895,6.871087367860148e-18,2.6604850288354493e-07,2.418622753486772e-07,8.316459769649931e-08,1.098040933003534e-07,1.5112004511892747e-07,5.027864137679581e-07,38720000000.0,35200000000.0,29.779385408573606,37.593835835890715,1.503881333992371e-11,6.7721724956265685,16.45145549077108,4.0,1.0,256.0,calibrated_receiver,23.38543976807041,1.0
fixed,2,2,L,190.68766646153844,1572.1649101016603,160.0,-3.05677925421729,6.714821488240823e-18,2.5999788802468467e-07,2.3636171638607697e-07,8.14439777959197e-08,1.2347490930311455e-07,1.564307309330868e-07,5.162673566222784e-07,38720000000.0,35200000000.0,29.814474089286925,37.83463097740914,1.4650848187328318e-11,6.768204456786693,16.45648279826844,4.0,1.0,256.0,calibrated_receiver,23.390530608384605,1.0
fixed,2,3,L,190.88766646153843,1570.5176953399687,160.0,-2.906779254217289,6.568310254913573e-18,2.5432497307025355e-07,2.3120452097295775e-07,7.983414773842669e-08,1.3791333633093262e-07,1.619280457533089e-07,5.310459030571993e-07,38720000000.0,35200000000.0,29.841900119095712,38.071333811945244,1.4354288575850066e-11,6.76510457546366,16.46041229369104,4.0,1.0,256.0,calibrated_receiver,23.394509713194772,1.0
fixed,2,4,L,191.08766646153845,1568.8739286600755,160.0,-2.7567792542172906,6.4298817804918876e-18,2.4896502254064586e-07,2.2633183867331444e-07,7.831547727401685e-08,1.53571170976513e-07,1.6761854812723207e-07,5.475215577770596e-07,38720000000.0,35200000000.0,29.859208510856554,38.30474475605109,1.4170095187254104e-11,6.763148990989225,16.462892195268545,4.0,1.0,256.0,calibrated_receiver,23.397020900756083,1.0
fixed,2,5,L,191.28766646153844,1567.2335992465999,160.0,-2.6067792542172894,6.298261262409076e-18,2.4386867608047945e-07,2.216987964367995e-07,7.687301371221856e-08,1.7073027705332278e-07,1.735090270840689e-07,5.659381005741912e-07,38720000000.0,35200000000.0,29.865531417100488,38.535481671927485,1.4103373042926792e-11,6.762434739932894,16.463798129190153,4.0,1.0,256.0,calibrated_receiver,23.39793825944142,1.0
fixed,2,6,L,191.48766646153842,1565.5966963293447,160.0,-2.456779254217289,6.172553458361357e-18,2.3900126990775177e-07,2.1727388173431976e-07,7.549631783344487e-08,1.8963042998824923e-07,1.7960651023422806e-07,5.865108219567971e-07,38720000000.0,35200000000.0,29.86046044703432,38.76396304188991,1.4156860276920845e-11,6.76300756320682,16.463071570109502,4.0,1.0,256.0,calibrated_receiver,23.397202537883356,1.0
fixed,2,7,C,191.68766646153844,1563.9632091830617,160.0,-2.30677925421729,5.665168515165948e-18,2.193553249072255e-07,1.9941393173384137e-07,6.943532471910146e-08,2.1024435813281997e-07,1.8591827215357456e-07,5.955765620202359e-07,38720000000.0,35200000000.0,29.943844761387723,39.27741603726829,1.3301481392446706e-11,6.753594522149685,16.475018905082266,4.0,1.0,256.0,calibrated_receiver,23.409300348928173,1.0
fixed,2,8,C,191.88766646153843,1562.3331271272182,160.0,-2.1567792542172897,5.589104167718101e-18,2.1641011337404488e-07,1.9673646670367717e-07,6.864606131254075e-08,2.3285274651213217e-07,1.9245184306233108e-07,6.220410562781404e-07,38720000000.0,35200000000.0,29.90503024410601,39.47706450693792,1.3693314102412715e-11,6.757974562311222,16.46945749742303,4.0,1.0,256.0,calibrated_receiver,23.403668945713896,1.0
