strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
adaptive,1,0,L,190.28766646153844,1575.469727359314,80.0,0.393675595440689,3.600651169166038e-18,1.3941721327010898e-07,1.2674292115464452e-07,4.3489220822479974e-08,4.0183478733637774e-07,3.462322830960725e-07,8.748099915870948e-07,38720000000.0,35200000000.0,30.97453824883133,44.00985932875025,6.069613071728934e-12,6.638318348505577,16.622729527923656,4.0,1.0,256.0,calibrated_receiver,23.558838486321417,1.0
adaptive,1,1,L,190.48766646153842,1573.8155838059542,80.0,0.4086754211654431,3.5121414534293366e-18,1.3599011707678392e-07,1.2362737916071264e-07,4.250940431843366e-08,4.361843108010095e-07,3.474301806238938e-07,9.072418705856159e-07,38720000000.0,35200000000.0,30.831444567574536,44.12382522847605,6.778859308215227e-12,6.654204027492799,16.60221894510857,4.0,1.0,256.0,calibrated_receiver,23.53807774335703,1.0
adaptive,1,2,L,190.68766646153844,1572.1649101016603,80.0,0.42367524689019687,3.429986219071399e-18,1.3280906640244458e-07,1.2073551491131323e-07,4.160225583890352e-08,4.573023510369226e-07,3.4863222264821995e-07,9.266700885964558e-07,38720000000.0,35200000000.0,30.754423797613097,44.23250644258772,7.1927924358030154e-12,6.662770292202206,16.591179509552553,4.0,1.0,256.0,calibrated_receiver,23.52690318698218,1.0
adaptive,1,3,L,190.88766646153843,1570.5176953399687,80.0,0.43867507261495126,3.3530489670561638e-18,1.2983005600441467e-07,1.1802732364037697e-07,4.075444006468648e-08,4.740251972909271e-07,3.498384235082168e-07,9.41890944439521e-07,38720000000.0,35200000000.0,30.6986688575303,44.33692576626039,7.507421215708692e-12,6.668978247312678,16.58318832508398,4.0,1.0,256.0,calibrated_receiver,23.518813982973402,1.0
adaptive,1,4,L,191.08766646153845,1568.8739286600755,80.0,0.45367489833970537,3.2804148129736625e-18,1.270176615583402e-07,1.1547060141667292e-07,3.9955206099471025e-08,4.88376049973049e-07,3.510487975926609e-07,9.548954489823828e-07,38720000000.0,35200000000.0,30.654116663294637,44.4379411462038,7.768260017603242e-12,6.673943005875557,16.576802920543052,4.0,1.0,256.0,calibrated_receiver,23.51235012904986,1.0
adaptive,1,5,L,191.28766646153844,1567.2335992465999,80.0,0.4686747240644591,3.2113890592270964e-18,1.2434498437327317e-07,1.130408948847938e-07,3.9196398005694374e-08,5.006716645412865e-07,3.522633593401112e-07,9.659759187661915e-07,38720000000.0,35200000000.0,30.619011725720288,44.53621313501455,7.979876614887937e-12,6.677857594798375,16.57177161401988,4.0,1.0,256.0,calibrated_receiver,23.50725693010941,1.0
adaptive,1,6,L,191.48766646153842,1565.5966963293447,80.0,0.4036748983397046,3.1454753405178905e-18,1.2179280518485273e-07,1.1072073198622974e-07,3.847221537195793e-08,4.914047107286464e-07,3.470303752358222e-07,9.491558179506984e-07,38720000000.0,35200000000.0,30.630299756982705,44.55220294530149,7.91123634353329e-12,6.6765986040388094,16.5733894286427,4.0,1.0,256.0,calibrated_receiver,23.50889465382687,1.0
adaptive,1,7,C,191.68766646153844,1563.9632091830617,80.0,0.33867507261495067,2.8839452265397674e-18,1.1166635917161979e-07,1.0151487197419982e-07,3.534716976923423e-08,4.803115998079375e-07,3.418751287727317e-07,9.237016005548691e-07,38720000000.0,35200000000.0,30.683358111090847,44.85512861485341,7.596100493464974e-12,6.670684012820208,16.58099391314336,4.0,1.0,256.0,calibrated_receiver,23.516592623730766,1.0
adaptive,1,8,C,191.88766646153843,1562.3331271272182,80.0,0.2736752468901975,2.8436655033894176e-18,1.1010672829123825e-07,1.000970257193075e-07,3.4926247684828024e-08,4.6847978397455723e-07,3.3679646513348523e-07,9.053732748273499e-07,38720000000.0,35200000000.0,30.705398540198594,44.84215595143824,7.468757476506236e-12,6.668228633456453,16.584152860645048,4.0,1.0,256.0,calibrated_receiver,23.519790358805523,1.0
adaptive,1,9,C,192.08766646153845,1560.7064395257632,80.0,0.2086754211654437,2.8050123745348487e-18,1.0861007914198934e-07,9.873643558362667e-08,3.452335863904427e-08,4.56651341457099e-07,3.3179324665590695e-07,8.871810236966327e-07,38720000000.0,35200000000.0,30.728552981909246,44.82754502250407,7.33718033117034e-12,6.665650122728238,16.587471503362163,4.0,1.0,256.0,calibrated_receiver,23.523149720369336,1.0
